,101-401,101-801,101-1201,101-1601,101-2001,1201-1601,1201-2001,1601-2001,1-2001,1-401,1-801,1-1201,1-1601,2001-4001,2001-2401,4001-6001,401-801,401-1201,401-1601,401-2001,801-1201,801-1601,801-2001,1-401-801-1201-1601-2001,1-401-801-1201-2001,1-401-801-1601-2001,1-401-801-2001,1-401-1201-1601-2001,1-401-1201-2001,1-401-1601-2001,1-401-2001,mks-101-401-801-1201-1601-2001,mks-101-401-801-1201-2001,mks-101-401-801-1601-2001,mks-101-401-801-2001,mks-101-401-1201-1601-2001,mks-101-401-1201-2001,mks-101-401-1601-2001,mks-101-401-2001,mks-101-2001,mks-401-801-1201-1601-2001,mks-401-801-1201-2001,mks-401-801-1601-2001,mks-401-801-2001,mks-401-1201-1601-2001,mks-401-1201-2001,mks-401-1601-2001,mks-401-2001,mks-801-1201-1601-2001,mks-801-1201-2001,mks-801-1601-2001,mks-801-2001
0,0.01442672321532156,0.018248247784314695,0.027503580961007,0.03540445415917813,0.06182287734263741,0.004041490877407964,0.0055806385572323425,0.0034233668249289435,0.07711852414827089,0.01790896192100392,0.031025257065012284,0.04058257161236346,0.056803178420299395,0.010902211126022448,0.003194287649887714,0.006030642106209901,0.011159893226298574,0.012778730750092346,0.018189634093269482,0.029767427365928537,0.008430955412751172,0.0064256880771032775,0.009919798443758135,0.11778038758362193,0.11734710097232903,0.11523693806295514,0.11447246171500487,0.10468659462630606,0.10387905717415097,0.10936784898255206,0.12511423399836108,0.07691366688690489,0.07711400253944842,0.07064891258251567,0.06491206686620221,0.04427811474505171,0.04333218972588496,0.04037363708273541,0.0665371101664643,0.0618209269888162,0.017002661221603172,0.017247144433956852,0.0140052274565315,0.015645273312562505,0.021065934671491277,0.02183559090571726,0.02368942492148534,0.02975117942561839,0.24079980696995276,0.23775338240415358,0.2428141061076398,0.24111045973430859
1,0.015010466311340835,0.018354758261207568,0.03679490878667622,0.03793131528609772,0.049475237396826965,0.0037889001271620157,0.009022964477340948,0.00523314497125509,0.08102346995108209,0.00994067467656614,0.038694519726974436,0.06989832655852672,0.06940844567845227,0.01553778733041225,0.003924304317880466,0.005840729338293867,0.007548884772632703,0.013830841419194002,0.018500666560574128,0.035283275762164,0.014376343633590891,0.010990781738057261,0.019705725469595807,0.1334174739005565,0.13386932103457705,0.1309752275805909,0.13123435742838707,0.12941459422942347,0.13056999278801465,0.1296013946465654,0.12760101256178447,0.12325523118132607,0.12316248666760361,0.1203313489696822,0.12772542177571752,0.1334854271414916,0.1344696871227831,0.1414882083258029,0.13324099037837256,0.04653745191134088,0.04333576975090662,0.04292689839921919,0.04058731314095365,0.042301990128356406,0.037731158059785594,0.03677160070244982,0.03928813330971826,0.03983182726972048,0.09760315654566049,0.09848948098785391,0.09768992737350486,0.10752420374952955
2,0.009395200859756309,0.016339839456593758,0.020532408173161067,0.029934143170582836,0.04859328014017074,0.003554869689896283,0.007425260723441126,0.004670165485958119,0.08601102007019018,0.007718973929028606,0.04897847045708364,0.026203546682521176,0.04228795707258489,0.009903538429267219,0.0037936480776271445,0.006726017744626389,0.009125185431374146,0.009874264051605736,0.02073660578425767,0.024193850461714256,0.006766416133117777,0.005878678757194131,0.011069825720498005,0.08356672410718466,0.08307230349359462,0.08653728914599679,0.08882848585151028,0.0863047235125262,0.08609856066067,0.09253541384226649,0.09036691533667945,0.04183758418612113,0.03960394642868151,0.04359177615294997,0.04347711217287243,0.04351949498243192,0.04161628311323622,0.04472747827776532,0.05532266735892152,0.04945878214453891,0.05230685145632249,0.05293240254835971,0.0535986505424409,0.05198066843600164,0.036566043842458186,0.036214650781761136,0.04776377758146058,0.06377823939640065,0.1817595744789968,0.18169097412261268,0.17843459533789213,0.18676075351264665
3,0.011951934712919934,0.01639267772017583,0.022481761621954352,0.02721027890756284,0.03657963928628585,0.003468947640331337,0.006048769254715263,0.0036241787250345086,0.07577202720895213,0.011393062972431292,0.03754433608736846,0.029505677082331348,0.04525776795145117,0.00993325423912695,0.0035343978111744695,0.01149713672617101,0.009289548290484406,0.00914310764355142,0.020932911252689597,0.03330692928614371,0.006095471525932285,0.006234366258457047,0.012516795837492609,0.07513462361051561,0.0754018598286801,0.07357574291255935,0.0741490468896994,0.07402975703827182,0.07435738115631484,0.0797642929751983,0.08267380251962198,0.07694671027326848,0.07620320570279412,0.08138468931814237,0.08359839872299889,0.0902682150106901,0.09014636354416597,0.10236438402200898,0.09476286394899168,0.039016093814220505,0.04687912867392029,0.04734107485886401,0.04700644634219948,0.04773349389679211,0.048570131279666515,0.048809617058506054,0.050064575178314544,0.052794317990124656,0.1818337659315723,0.18083927536849803,0.18475430542441268,0.18522621355221733
4,0.01654414853393239,0.01873630120931246,0.024288860400278982,0.020993940278192093,0.02538604014110759,0.0030918596666803964,0.004488431683927209,0.0031372569209114683,0.05095273086551119,0.013282351835109202,0.06176296652746432,0.06340967720937224,0.0428015095974539,0.012231651052656216,0.0036547914474832,0.013321642330955268,0.006975995569364847,0.010085459535491764,0.01350474668547058,0.015126215807469054,0.013883699785371685,0.007245733100620353,0.010623495560386848,0.07300050750153664,0.0732000154999482,0.07143806350776143,0.07107562603636144,0.07287414896309281,0.07297778778462655,0.07866277979089126,0.07389223061405732,0.07783593654014548,0.07788218112657362,0.07601230715885417,0.08035790910960819,0.07659596905537175,0.07666632314475932,0.08171084383155053,0.0807484942771686,0.026926927013975113,0.024379882268289868,0.02343640749843891,0.024301370101755676,0.025825180305057607,0.01987618383213189,0.020167602246199425,0.020442573126362447,0.023650080208403028,0.0407805832141811,0.041570621121298904,0.04355720257291794,0.04602211087851766
5,0.013565957382344939,0.018446430331907623,0.026660496915542866,0.0494169167534115,0.08062164061644977,0.0041294874693689225,0.006476300815750586,0.003915419241124628,0.08900898693134912,0.019027647611183158,0.03018787588704587,0.032106838056111905,0.06171095151269582,0.007629365623448649,0.003232789087879865,0.005780175916481558,0.010856582043302235,0.01503548915758185,0.03150981586937233,0.03997800821162757,0.007319490866170007,0.00700513994128049,0.012840179660042398,0.14042577743872442,0.1413334151622569,0.13898239326565578,0.14087763256546795,0.1396969953710223,0.14115133431650417,0.14432306238295062,0.1451299173064403,0.029629550089874668,0.032166290159319724,0.026216845025759862,0.030129278234697132,0.041249845023225054,0.04415965928715143,0.05568447572295497,0.05642080737014267,0.07978710008674103,0.026495812952833344,0.027934497375034013,0.02451385741243561,0.027480839597087765,0.023825306412974687,0.02597068312774075,0.03456664343541791,0.040762786070862,0.1782388308173816,0.17900223310657004,0.17533540855483384,0.18480221969658062
6,0.012547293802105869,0.018483970993322135,0.026185706748369966,0.05877341745260397,0.0791491969830674,0.0040136195341997395,0.006433795004627819,0.0037581921090307432,0.10068513302057175,0.01728290829877185,0.037930729794309045,0.03436546649668358,0.06748716094711865,0.009566330006775516,0.0036871204412779624,0.0047319654896569845,0.010695329390447459,0.014929715181070585,0.024092649765373057,0.052387092105639424,0.006977545167135192,0.009568996740514587,0.01193875015493976,0.1374047018055277,0.13796954227004654,0.13821348837169856,0.13583305599146117,0.11559217356416311,0.11593050908383024,0.12227006052181805,0.13794096172127732,0.09058394096283674,0.09064214507974655,0.09136401220038855,0.09157130560950881,0.07799916817542835,0.07756560994963849,0.08386208462454758,0.09823445962172085,0.08015739928322464,0.07964267840826673,0.07908011950420848,0.06977381426761727,0.0723143554449766,0.05229555549644392,0.05287690802543584,0.05467650185799385,0.08223530617032324,0.2956806683718243,0.29555047599247364,0.2943456003240193,0.2938558357897014
7,0.013152804061239372,0.017891370173406886,0.031779331548509177,0.05278507493859108,0.07691127374447813,0.00439364918273369,0.007156227652605631,0.004907946327164601,0.1060485365891286,0.01736910280339009,0.03455728086894993,0.043509080116820795,0.07501035139718128,0.0068042084871976945,0.0034200650453284475,0.004692442680826829,0.009801798969643437,0.014863162791906075,0.030768227015700002,0.0362666584552264,0.007742924422976434,0.007992769071857456,0.013167909701656143,0.1557103030008876,0.1547752543442491,0.15141714047927712,0.15122431682729603,0.15608424937115928,0.15508262146159196,0.16225375195301867,0.15481677884202943,0.08669798432310337,0.08687394820193722,0.08629738524209297,0.08796952068054302,0.09671968248980313,0.09660118838056138,0.0950000497419225,0.09416738342539077,0.07543316565153929,0.043716484403333956,0.04310850959761779,0.041904431666246716,0.04244231412197875,0.049607786462457726,0.04896321262837492,0.06924924296400391,0.051759801227895814,0.2685810288016588,0.26780273914058866,0.27135459702808085,0.27721377494602795
8,0.01163402561451638,0.01663464993256588,0.01692951605583458,0.023191820740713957,0.04954678449494651,0.004352738791864193,0.006982106887083028,0.004171039468630731,0.07202029565633408,0.010687392333027408,0.024439177050485743,0.025809085011969327,0.04743325727672131,0.01297102109881356,0.003378149563446501,0.026987836495536502,0.010311243809422615,0.011188925046985921,0.01653026801286964,0.02805152862927772,0.007589743538052609,0.007572866769551971,0.012589979217727863,0.1154943731249185,0.11693216643120787,0.12007862446130317,0.12208798053985594,0.1381480038082176,0.1391677887446029,0.13279949585630638,0.1271309039653696,0.05406509864580115,0.05413959633822257,0.0546575529252292,0.05115756009576194,0.05602830653833183,0.056406130921749606,0.05409822595797471,0.062197465404783596,0.0501804072045786,0.04004691231022951,0.04040067974445427,0.04073883907879353,0.03820563851352142,0.03984839145065136,0.040833282097533764,0.03439424918643278,0.04197996684191856,0.12774431129614594,0.1280238975327309,0.12897822311986185,0.13813594895293277
9,0.011745991767498076,0.015565371419045904,0.02061606017581245,0.01906423418433353,0.03841307296511268,0.0030976357400310964,0.007018561334448864,0.004945483647132896,0.056435739600774,0.004624168573870939,0.07952050748960973,0.037434374663626764,0.03760193905894375,0.019557591015557114,0.004331819405282186,0.006237255379663032,0.01105299833272965,0.007915705849153493,0.015530184326754619,0.026650711717467634,0.007004626573085353,0.00720177606353864,0.014873408266518055,0.051046981657965305,0.05171261863727583,0.05176523716766204,0.050089777610784404,0.04314258832112361,0.04389741364081892,0.04729456063038933,0.051995569038956836,0.05889524076266074,0.05722546575526853,0.060453810915191517,0.05766580877145904,0.05847765045858518,0.056736324405681514,0.06022976817803004,0.0536625870983239,0.037350432652709445,0.028222461415518194,0.028030878173141302,0.02491737189881619,0.02523590655747913,0.02518781995083734,0.02556006979519415,0.02826912895463293,0.03239510161836485,0.09497968286674413,0.09464230579256415,0.1040032636239463,0.10363401292179154
10,0.01235269111208712,0.01683762134885991,0.022758639118518584,0.03561212225547317,0.06090231022120009,0.004160420331606792,0.007771856197843877,0.005064472322028352,0.08959428934420842,0.01650767524378794,0.026473775425477904,0.03392615963485595,0.05875677687012066,0.010355141793477077,0.003211526411664336,0.006783889653749708,0.010753903526157805,0.013398001828543456,0.045535446523084264,0.05258609827051272,0.0083914879828247,0.007627606234478741,0.015636904445618872,0.14722011986041963,0.14625446405244957,0.15356556898339935,0.1522848079603245,0.14747581168375848,0.1469512476845106,0.14216474942804516,0.14484320927202082,0.036970811900020634,0.03676703437689385,0.03454913768297325,0.035515693409912556,0.039472341273826046,0.038700415025781955,0.04584769153103643,0.04027589835084942,0.06128358097243609,0.02265384107148064,0.02244033063526607,0.02032449036652928,0.02438089952614323,0.03598104548740658,0.0362835207224703,0.06369506932790925,0.05079686875259764,0.24378697566742671,0.24294543262018697,0.23969975850116176,0.2436178225562201
